Waktu(s),ID_Agen,Tipe_Agen,ID_Edge,Fungsi_Edge
257.50,Ped1.10,Pedestrian,-E4,normal
257.50,Ped1.7,Pedestrian,-E4,normal
257.50,Ped1.8,Pedestrian,-E4,normal
257.50,Ped1.9,Pedestrian,-E4,normal
257.50,Ped2.10,Pedestrian,-E6,normal
257.50,Ped2.8,Pedestrian,-E6,normal
257.50,Ped2.9,Pedestrian,-E6,normal
257.60,CyanCar.13,Vehicle,:J5_5,internal
257.60,CyanCar.14,Vehicle,-E6,normal
257.60,RedCar.13,Vehicle,E6,normal
257.60,RedCar.14,Vehicle,-E4,normal
257.60,Ped1.10,Pedestrian,-E4,normal
257.60,Ped1.7,Pedestrian,-E4,normal
257.60,Ped1.8,Pedestrian,-E4,normal
257.60,Ped1.9,Pedestrian,-E4,normal
257.60,Ped2.10,Pedestrian,-E6,normal
257.60,Ped2.8,Pedestrian,-E6,normal
257.60,Ped2.9,Pedestrian,-E6,normal
257.70,CyanCar.13,Vehicle,:J5_5,internal
257.70,CyanCar.14,Vehicle,-E6,normal
257.70,RedCar.13,Vehicle,E6,normal
257.70,RedCar.14,Vehicle,-E4,normal
257.70,Ped1.10,Pedestrian,-E4,normal
257.70,Ped1.7,Pedestrian,-E4,normal
257.70,Ped1.8,Pedestrian,-E4,normal
257.70,Ped1.9,Pedestrian,-E4,normal
257.70,Ped2.10,Pedestrian,-E6,normal
257.70,Ped2.8,Pedestrian,-E6,normal
257.70,Ped2.9,Pedestrian,-E6,normal
257.80,CyanCar.13,Vehicle,:J5_5,internal
257.80,CyanCar.14,Vehicle,-E6,normal
257.80,RedCar.13,Vehicle,E6,normal
257.80,RedCar.14,Vehicle,-E4,normal
257.80,Ped1.10,Pedestrian,-E4,normal
257.80,Ped1.7,Pedestrian,-E4,normal
257.80,Ped1.8,Pedestrian,-E4,normal
257.80,Ped1.9,Pedestrian,-E4,normal
257.80,Ped2.10,Pedestrian,-E6,normal
257.80,Ped2.8,Pedestrian,-E6,normal
257.80,Ped2.9,Pedestrian,-E6,normal
257.90,CyanCar.13,Vehicle,:J5_5,internal
257.90,CyanCar.14,Vehicle,-E6,normal
257.90,RedCar.13,Vehicle,E6,normal
257.90,RedCar.14,Vehicle,-E4,normal
257.90,Ped1.10,Pedestrian,-E4,normal
257.90,Ped1.7,Pedestrian,-E4,normal
257.90,Ped1.8,Pedestrian,-E4,normal
257.90,Ped1.9,Pedestrian,-E4,normal
257.90,Ped2.10,Pedestrian,-E6,normal
257.90,Ped2.8,Pedestrian,-E6,normal
257.90,Ped2.9,Pedestrian,-E6,normal
258.00,CyanCar.13,Vehicle,:J5_5,internal
258.00,CyanCar.14,Vehicle,-E6,normal
258.00,RedCar.13,Vehicle,E6,normal
258.00,RedCar.14,Vehicle,-E4,normal
258.00,Ped1.10,Pedestrian,-E4,normal
258.00,Ped1.7,Pedestrian,-E4,normal
258.00,Ped1.8,Pedestrian,-E4,normal
258.00,Ped1.9,Pedestrian,-E4,normal
258.00,Ped2.10,Pedestrian,-E6,normal
258.00,Ped2.8,Pedestrian,-E6,normal
258.00,Ped2.9,Pedestrian,-E6,normal
258.10,CyanCar.13,Vehicle,:J5_5,internal
258.10,CyanCar.14,Vehicle,-E6,normal
258.10,RedCar.13,Vehicle,E6,normal
258.10,RedCar.14,Vehicle,-E4,normal
258.10,Ped1.10,Pedestrian,-E4,normal
258.10,Ped1.7,Pedestrian,-E4,normal
258.10,Ped1.8,Pedestrian,-E4,normal
258.10,Ped1.9,Pedestrian,-E4,normal
258.10,Ped2.10,Pedestrian,-E6,normal
258.10,Ped2.8,Pedestrian,-E6,normal
258.10,Ped2.9,Pedestrian,-E6,normal
258.20,CyanCar.13,Vehicle,:J5_5,internal
258.20,CyanCar.14,Vehicle,-E6,normal
258.20,RedCar.13,Vehicle,E6,normal
258.20,RedCar.14,Vehicle,-E4,normal
258.20,Ped1.10,Pedestrian,-E4,normal
258.20,Ped1.7,Pedestrian,-E4,normal
258.20,Ped1.8,Pedestrian,-E4,normal
258.20,Ped1.9,Pedestrian,-E4,normal
258.20,Ped2.10,Pedestrian,-E6,normal
258.20,Ped2.8,Pedestrian,-E6,normal
258.20,Ped2.9,Pedestrian,-E6,normal
258.30,CyanCar.13,Vehicle,:J5_5,internal
258.30,CyanCar.14,Vehicle,-E6,normal
258.30,RedCar.13,Vehicle,E6,normal
258.30,RedCar.14,Vehicle,-E4,normal
258.30,Ped1.10,Pedestrian,-E4,normal
258.30,Ped1.7,Pedestrian,-E4,normal
258.30,Ped1.8,Pedestrian,-E4,normal
258.30,Ped1.9,Pedestrian,-E4,normal
258.30,Ped2.10,Pedestrian,-E6,normal
258.30,Ped2.8,Pedestrian,-E6,normal
258.30,Ped2.9,Pedestrian,-E6,normal
258.40,CyanCar.13,Vehicle,:J5_5,internal
258.40,CyanCar.14,Vehicle,-E6,normal
258.40,RedCar.13,Vehicle,E6,normal
258.40,RedCar.14,Vehicle,-E4,normal
258.40,Ped1.10,Pedestrian,-E4,normal
258.40,Ped1.7,Pedestrian,-E4,normal
258.40,Ped1.8,Pedestrian,-E4,normal
258.40,Ped1.9,Pedestrian,-E4,normal
258.40,Ped2.10,Pedestrian,-E6,normal
258.40,Ped2.8,Pedestrian,-E6,normal
258.40,Ped2.9,Pedestrian,-E6,normal
258.50,CyanCar.13,Vehicle,:J5_5,internal
258.50,CyanCar.14,Vehicle,-E6,normal
258.50,RedCar.13,Vehicle,E6,normal
258.50,RedCar.14,Vehicle,-E4,normal
258.50,Ped1.10,Pedestrian,-E4,normal
258.50,Ped1.7,Pedestrian,-E4,normal
258.50,Ped1.8,Pedestrian,-E4,normal
258.50,Ped1.9,Pedestrian,-E4,normal
258.50,Ped2.10,Pedestrian,-E6,normal
258.50,Ped2.8,Pedestrian,-E6,normal
258.50,Ped2.9,Pedestrian,-E6,normal
258.60,CyanCar.13,Vehicle,:J5_5,internal
258.60,CyanCar.14,Vehicle,-E6,normal
258.60,RedCar.13,Vehicle,E6,normal
258.60,RedCar.14,Vehicle,-E4,normal
258.60,Ped1.10,Pedestrian,-E4,normal
258.60,Ped1.7,Pedestrian,-E4,normal
258.60,Ped1.8,Pedestrian,-E4,normal
258.60,Ped1.9,Pedestrian,-E4,normal
258.60,Ped2.10,Pedestrian,-E6,normal
258.60,Ped2.8,Pedestrian,-E6,normal
258.60,Ped2.9,Pedestrian,-E6,normal
258.70,CyanCar.13,Vehicle,:J5_5,internal
258.70,CyanCar.14,Vehicle,-E6,normal
258.70,RedCar.13,Vehicle,E6,normal
258.70,RedCar.14,Vehicle,-E4,normal
258.70,Ped1.10,Pedestrian,-E4,normal
258.70,Ped1.7,Pedestrian,-E4,normal
258.70,Ped1.8,Pedestrian,-E4,normal
258.70,Ped1.9,Pedestrian,-E4,normal
258.70,Ped2.10,Pedestrian,-E6,normal
258.70,Ped2.8,Pedestrian,-E6,normal
258.70,Ped2.9,Pedestrian,-E6,normal
258.80,CyanCar.13,Vehicle,:J5_5,internal
258.80,CyanCar.14,Vehicle,-E6,normal
258.80,RedCar.13,Vehicle,E6,normal
258.80,RedCar.14,Vehicle,-E4,normal
258.80,Ped1.10,Pedestrian,-E4,normal
258.80,Ped1.7,Pedestrian,-E4,normal
258.80,Ped1.8,Pedestrian,-E4,normal
258.80,Ped1.9,Pedestrian,-E4,normal
258.80,Ped2.10,Pedestrian,-E6,normal
258.80,Ped2.8,Pedestrian,-E6,normal
258.80,Ped2.9,Pedestrian,-E6,normal
258.90,CyanCar.13,Vehicle,:J5_5,internal
258.90,CyanCar.14,Vehicle,-E6,normal
258.90,RedCar.13,Vehicle,E6,normal
258.90,RedCar.14,Vehicle,-E4,normal
258.90,Ped1.10,Pedestrian,-E4,normal
258.90,Ped1.7,Pedestrian,-E4,normal
258.90,Ped1.8,Pedestrian,-E4,normal
258.90,Ped1.9,Pedestrian,-E4,normal
258.90,Ped2.10,Pedestrian,-E6,normal
258.90,Ped2.8,Pedestrian,-E6,normal
258.90,Ped2.9,Pedestrian,-E6,normal
259.00,CyanCar.13,Vehicle,:J5_5,internal
259.00,CyanCar.14,Vehicle,-E6,normal
259.00,RedCar.13,Vehicle,E6,normal
259.00,RedCar.14,Vehicle,-E4,normal
259.00,Ped1.10,Pedestrian,-E4,normal
259.00,Ped1.7,Pedestrian,-E4,normal
259.00,Ped1.8,Pedestrian,-E4,normal
259.00,Ped1.9,Pedestrian,-E4,normal
259.00,Ped2.10,Pedestrian,-E6,normal
259.00,Ped2.8,Pedestrian,-E6,normal
259.00,Ped2.9,Pedestrian,-E6,normal
259.10,CyanCar.13,Vehicle,:J5_5,internal
259.10,CyanCar.14,Vehicle,-E6,normal
259.10,RedCar.13,Vehicle,E6,normal
259.10,RedCar.14,Vehicle,-E4,normal
259.10,Ped1.10,Pedestrian,-E4,normal
259.10,Ped1.7,Pedestrian,-E4,normal
259.10,Ped1.8,Pedestrian,-E4,normal
259.10,Ped1.9,Pedestrian,-E4,normal
259.10,Ped2.10,Pedestrian,-E6,normal
259.10,Ped2.8,Pedestrian,-E6,normal
259.10,Ped2.9,Pedestrian,-E6,normal
259.20,CyanCar.13,Vehicle,E4,normal
259.20,CyanCar.14,Vehicle,-E6,normal
259.20,RedCar.13,Vehicle,E6,normal
259.20,RedCar.14,Vehicle,-E4,normal
259.20,Ped1.10,Pedestrian,-E4,normal
259.20,Ped1.7,Pedestrian,-E4,normal
259.20,Ped1.8,Pedestrian,-E4,normal
259.20,Ped1.9,Pedestrian,-E4,normal
259.20,Ped2.10,Pedestrian,-E6,normal
259.20,Ped2.8,Pedestrian,-E6,normal
259.20,Ped2.9,Pedestrian,-E6,normal
259.30,CyanCar.13,Vehicle,E4,normal
259.30,CyanCar.14,Vehicle,-E6,normal
259.30,RedCar.13,Vehicle,E6,normal
259.30,RedCar.14,Vehicle,-E4,normal
259.30,Ped1.10,Pedestrian,-E4,normal
259.30,Ped1.7,Pedestrian,-E4,normal
259.30,Ped1.8,Pedestrian,-E4,normal
259.30,Ped1.9,Pedestrian,-E4,normal
259.30,Ped2.10,Pedestrian,-E6,normal
259.30,Ped2.8,Pedestrian,-E6,normal
259.30,Ped2.9,Pedestrian,-E6,normal
259.40,CyanCar.13,Vehicle,E4,normal
259.40,CyanCar.14,Vehicle,-E6,normal
259.40,RedCar.13,Vehicle,E6,normal
259.40,RedCar.14,Vehicle,-E4,normal
259.40,Ped1.10,Pedestrian,-E4,normal
259.40,Ped1.7,Pedestrian,-E4,normal
259.40,Ped1.8,Pedestrian,-E4,normal
259.40,Ped1.9,Pedestrian,-E4,normal
259.40,Ped2.10,Pedestrian,-E6,normal
259.40,Ped2.8,Pedestrian,-E6,normal
259.40,Ped2.9,Pedestrian,-E6,normal
259.50,CyanCar.13,Vehicle,E4,normal
259.50,CyanCar.14,Vehicle,-E6,normal
259.50,RedCar.13,Vehicle,E6,normal
259.50,RedCar.14,Vehicle,-E4,normal
259.50,Ped1.10,Pedestrian,-E4,normal
259.50,Ped1.7,Pedestrian,-E4,normal
259.50,Ped1.8,Pedestrian,-E4,normal
259.50,Ped1.9,Pedestrian,-E4,normal
259.50,Ped2.10,Pedestrian,-E6,normal
259.50,Ped2.8,Pedestrian,-E6,normal
259.50,Ped2.9,Pedestrian,-E6,normal
259.60,CyanCar.13,Vehicle,E4,normal
259.60,CyanCar.14,Vehicle,-E6,normal
259.60,RedCar.13,Vehicle,E6,normal
259.60,RedCar.14,Vehicle,-E4,normal
259.60,Ped1.10,Pedestrian,-E4,normal
259.60,Ped1.7,Pedestrian,-E4,normal
259.60,Ped1.8,Pedestrian,-E4,normal
259.60,Ped1.9,Pedestrian,-E4,normal
259.60,Ped2.10,Pedestrian,-E6,normal
259.60,Ped2.8,Pedestrian,-E6,normal
259.60,Ped2.9,Pedestrian,-E6,normal
259.70,CyanCar.13,Vehicle,E4,normal
259.70,CyanCar.14,Vehicle,-E6,normal
259.70,RedCar.13,Vehicle,E6,normal
259.70,RedCar.14,Vehicle,-E4,normal
259.70,Ped1.10,Pedestrian,-E4,normal
259.70,Ped1.7,Pedestrian,-E4,normal
259.70,Ped1.8,Pedestrian,-E4,normal
259.70,Ped1.9,Pedestrian,-E4,normal
259.70,Ped2.10,Pedestrian,-E6,normal
259.70,Ped2.8,Pedestrian,-E6,normal
259.70,Ped2.9,Pedestrian,-E6,normal
259.80,CyanCar.13,Vehicle,E4,normal
259.80,CyanCar.14,Vehicle,-E6,normal
259.80,RedCar.13,Vehicle,E6,normal
259.80,RedCar.14,Vehicle,-E4,normal
259.80,Ped1.10,Pedestrian,-E4,normal
259.80,Ped1.7,Pedestrian,-E4,normal
259.80,Ped1.8,Pedestrian,-E4,normal
259.80,Ped1.9,Pedestrian,-E4,normal
259.80,Ped2.10,Pedestrian,-E6,normal
259.80,Ped2.8,Pedestrian,-E6,normal
259.80,Ped2.9,Pedestrian,-E6,normal
259.90,CyanCar.13,Vehicle,E4,normal
259.90,CyanCar.14,Vehicle,-E6,normal
259.90,RedCar.13,Vehicle,E6,normal
259.90,RedCar.14,Vehicle,-E4,normal
259.90,Ped1.10,Pedestrian,-E4,normal
259.90,Ped1.7,Pedestrian,-E4,normal
259.90,Ped1.8,Pedestrian,-E4,normal
259.90,Ped1.9,Pedestrian,-E4,normal
259.90,Ped2.10,Pedestrian,-E6,normal
259.90,Ped2.8,Pedestrian,-E6,normal
259.90,Ped2.9,Pedestrian,-E6,normal
260.00,CyanCar.13,Vehicle,E4,normal
260.00,CyanCar.14,Vehicle,-E6,normal
260.00,RedCar.13,Vehicle,E6,normal
260.00,RedCar.14,Vehicle,-E4,normal
260.00,Ped1.10,Pedestrian,-E4,normal
260.00,Ped1.7,Pedestrian,-E4,normal
260.00,Ped1.8,Pedestrian,-E4,normal
260.00,Ped1.9,Pedestrian,-E4,normal
260.00,Ped2.10,Pedestrian,-E6,normal
260.00,Ped2.8,Pedestrian,-E6,normal
260.00,Ped2.9,Pedestrian,-E6,normal
260.10,CyanCar.13,Vehicle,E4,normal
260.10,CyanCar.14,Vehicle,-E6,normal
260.10,RedCar.13,Vehicle,E6,normal
260.10,RedCar.14,Vehicle,-E4,normal
260.10,Ped1.10,Pedestrian,-E4,normal
260.10,Ped1.7,Pedestrian,-E4,normal
260.10,Ped1.8,Pedestrian,-E4,normal
260.10,Ped1.9,Pedestrian,-E4,normal
260.10,Ped2.10,Pedestrian,-E6,normal
260.10,Ped2.8,Pedestrian,-E6,normal
260.10,Ped2.9,Pedestrian,-E6,normal
260.20,CyanCar.13,Vehicle,E4,normal
260.20,CyanCar.14,Vehicle,-E6,normal
260.20,RedCar.13,Vehicle,E6,normal
260.20,RedCar.14,Vehicle,-E4,normal
260.20,Ped1.10,Pedestrian,-E4,normal
260.20,Ped1.7,Pedestrian,-E4,normal
260.20,Ped1.8,Pedestrian,-E4,normal
260.20,Ped1.9,Pedestrian,-E4,normal
260.20,Ped2.10,Pedestrian,-E6,normal
260.20,Ped2.8,Pedestrian,-E6,normal
260.20,Ped2.9,Pedestrian,-E6,normal
260.30,CyanCar.13,Vehicle,E4,normal
260.30,CyanCar.14,Vehicle,-E6,normal
260.30,RedCar.13,Vehicle,E6,normal
260.30,RedCar.14,Vehicle,-E4,normal
260.30,Ped1.10,Pedestrian,-E4,normal
260.30,Ped1.7,Pedestrian,-E4,normal
260.30,Ped1.8,Pedestrian,-E4,normal
260.30,Ped1.9,Pedestrian,-E4,normal
260.30,Ped2.10,Pedestrian,-E6,normal
260.30,Ped2.8,Pedestrian,-E6,normal
260.30,Ped2.9,Pedestrian,-E6,normal
260.40,CyanCar.13,Vehicle,E4,normal
260.40,CyanCar.14,Vehicle,-E6,normal
260.40,RedCar.13,Vehicle,E6,normal
260.40,RedCar.14,Vehicle,-E4,normal
260.40,Ped1.10,Pedestrian,-E4,normal
260.40,Ped1.7,Pedestrian,-E4,normal
260.40,Ped1.8,Pedestrian,-E4,normal
260.40,Ped1.9,Pedestrian,-E4,normal
260.40,Ped2.10,Pedestrian,-E6,normal
260.40,Ped2.8,Pedestrian,-E6,normal
260.40,Ped2.9,Pedestrian,-E6,normal
260.50,CyanCar.13,Vehicle,E4,normal
260.50,CyanCar.14,Vehicle,-E6,normal
260.50,RedCar.13,Vehicle,E6,normal
260.50,RedCar.14,Vehicle,-E4,normal
260.50,Ped1.10,Pedestrian,-E4,normal
260.50,Ped1.7,Pedestrian,-E4,normal
260.50,Ped1.8,Pedestrian,-E4,normal
260.50,Ped1.9,Pedestrian,-E4,normal
260.50,Ped2.10,Pedestrian,-E6,normal
260.50,Ped2.8,Pedestrian,-E6,normal
260.50,Ped2.9,Pedestrian,-E6,normal
260.60,CyanCar.13,Vehicle,E4,normal
260.60,CyanCar.14,Vehicle,-E6,normal
260.60,RedCar.13,Vehicle,E6,normal
260.60,RedCar.14,Vehicle,-E4,normal
260.60,Ped1.10,Pedestrian,-E4,normal
260.60,Ped1.7,Pedestrian,-E4,normal
260.60,Ped1.8,Pedestrian,-E4,normal
260.60,Ped1.9,Pedestrian,-E4,normal
260.60,Ped2.10,Pedestrian,-E6,normal
260.60,Ped2.8,Pedestrian,-E6,normal
260.60,Ped2.9,Pedestrian,-E6,normal
260.70,CyanCar.13,Vehicle,E4,normal
260.70,CyanCar.14,Vehicle,-E6,normal
260.70,RedCar.13,Vehicle,E6,normal
260.70,RedCar.14,Vehicle,-E4,normal
260.70,Ped1.10,Pedestrian,-E4,normal
260.70,Ped1.7,Pedestrian,-E4,normal
260.70,Ped1.8,Pedestrian,-E4,normal
260.70,Ped1.9,Pedestrian,-E4,normal
260.70,Ped2.10,Pedestrian,-E6,normal
260.70,Ped2.8,Pedestrian,-E6,normal
260.70,Ped2.9,Pedestrian,-E6,normal
260.80,CyanCar.13,Vehicle,E4,normal
260.80,CyanCar.14,Vehicle,-E6,normal
260.80,RedCar.13,Vehicle,E6,normal
260.80,RedCar.14,Vehicle,-E4,normal
260.80,Ped1.10,Pedestrian,-E4,normal
260.80,Ped1.7,Pedestrian,-E4,normal
260.80,Ped1.8,Pedestrian,-E4,normal
260.80,Ped1.9,Pedestrian,-E4,normal
260.80,Ped2.10,Pedestrian,-E6,normal
260.80,Ped2.8,Pedestrian,-E6,normal
260.80,Ped2.9,Pedestrian,-E6,normal
260.90,CyanCar.13,Vehicle,E4,normal
260.90,CyanCar.14,Vehicle,-E6,normal
260.90,RedCar.13,Vehicle,E6,normal
260.90,RedCar.14,Vehicle,-E4,normal
260.90,Ped1.10,Pedestrian,-E4,normal
260.90,Ped1.7,Pedestrian,-E4,normal
260.90,Ped1.8,Pedestrian,-E4,normal
260.90,Ped1.9,Pedestrian,-E4,normal
260.90,Ped2.10,Pedestrian,-E6,normal
260.90,Ped2.8,Pedestrian,-E6,normal
260.90,Ped2.9,Pedestrian,-E6,normal
261.00,CyanCar.13,Vehicle,E4,normal
261.00,CyanCar.14,Vehicle,-E6,normal
261.00,RedCar.13,Vehicle,E6,normal
261.00,RedCar.14,Vehicle,-E4,normal
261.00,Ped1.10,Pedestrian,-E4,normal
261.00,Ped1.7,Pedestrian,-E4,normal
261.00,Ped1.8,Pedestrian,-E4,normal
261.00,Ped1.9,Pedestrian,-E4,normal
261.00,Ped2.10,Pedestrian,-E6,normal
261.00,Ped2.8,Pedestrian,-E6,normal
261.00,Ped2.9,Pedestrian,-E6,normal
261.10,CyanCar.13,Vehicle,E4,normal
261.10,CyanCar.14,Vehicle,-E6,normal
261.10,RedCar.13,Vehicle,E6,normal
261.10,RedCar.14,Vehicle,-E4,normal
261.10,Ped1.10,Pedestrian,-E4,normal
261.10,Ped1.7,Pedestrian,-E4,normal
261.10,Ped1.8,Pedestrian,-E4,normal
261.10,Ped1.9,Pedestrian,-E4,normal
261.10,Ped2.10,Pedestrian,-E6,normal
261.10,Ped2.8,Pedestrian,-E6,normal
261.10,Ped2.9,Pedestrian,-E6,normal
261.20,CyanCar.13,Vehicle,E4,normal
261.20,CyanCar.14,Vehicle,-E6,normal
261.20,RedCar.13,Vehicle,E6,normal
261.20,RedCar.14,Vehicle,-E4,normal
261.20,Ped1.10,Pedestrian,-E4,normal
261.20,Ped1.7,Pedestrian,-E4,normal
261.20,Ped1.8,Pedestrian,-E4,normal
261.20,Ped1.9,Pedestrian,-E4,normal
261.20,Ped2.10,Pedestrian,-E6,normal
261.20,Ped2.8,Pedestrian,-E6,normal
261.20,Ped2.9,Pedestrian,-E6,normal
261.30,CyanCar.13,Vehicle,E4,normal
261.30,CyanCar.14,Vehicle,-E6,normal
261.30,RedCar.13,Vehicle,E6,normal
261.30,RedCar.14,Vehicle,-E4,normal
261.30,Ped1.10,Pedestrian,-E4,normal
261.30,Ped1.7,Pedestrian,-E4,normal
261.30,Ped1.8,Pedestrian,-E4,normal
261.30,Ped1.9,Pedestrian,-E4,normal
261.30,Ped2.10,Pedestrian,-E6,normal
261.30,Ped2.8,Pedestrian,-E6,normal
261.30,Ped2.9,Pedestrian,-E6,normal
261.40,CyanCar.13,Vehicle,E4,normal
261.40,CyanCar.14,Vehicle,-E6,normal
261.40,RedCar.13,Vehicle,E6,normal
261.40,RedCar.14,Vehicle,-E4,normal
261.40,Ped1.10,Pedestrian,-E4,normal
261.40,Ped1.7,Pedestrian,-E4,normal
261.40,Ped1.8,Pedestrian,-E4,normal
261.40,Ped1.9,Pedestrian,-E4,normal
261.40,Ped2.10,Pedestrian,-E6,normal
261.40,Ped2.8,Pedestrian,-E6,normal
261.40,Ped2.9,Pedestrian,-E6,normal
261.50,CyanCar.13,Vehicle,E4,normal
261.50,CyanCar.14,Vehicle,-E6,normal
261.50,RedCar.13,Vehicle,E6,normal
261.50,RedCar.14,Vehicle,-E4,normal
261.50,Ped1.10,Pedestrian,-E4,normal
261.50,Ped1.7,Pedestrian,-E4,normal
261.50,Ped1.8,Pedestrian,-E4,normal
261.50,Ped1.9,Pedestrian,-E4,normal
261.50,Ped2.10,Pedestrian,-E6,normal
261.50,Ped2.8,Pedestrian,-E6,normal
261.50,Ped2.9,Pedestrian,-E6,normal
261.60,CyanCar.13,Vehicle,E4,normal
261.60,CyanCar.14,Vehicle,-E6,normal
261.60,RedCar.13,Vehicle,E6,normal
261.60,RedCar.14,Vehicle,-E4,normal
261.60,Ped1.10,Pedestrian,-E4,normal
261.60,Ped1.7,Pedestrian,-E4,normal
261.60,Ped1.8,Pedestrian,-E4,normal
261.60,Ped1.9,Pedestrian,-E4,normal
261.60,Ped2.10,Pedestrian,-E6,normal
261.60,Ped2.8,Pedestrian,-E6,normal
261.60,Ped2.9,Pedestrian,-E6,normal
261.70,CyanCar.13,Vehicle,E4,normal
261.70,CyanCar.14,Vehicle,-E6,normal
261.70,RedCar.13,Vehicle,E6,normal
261.70,RedCar.14,Vehicle,-E4,normal
261.70,Ped1.10,Pedestrian,-E4,normal
261.70,Ped1.7,Pedestrian,-E4,normal
261.70,Ped1.8,Pedestrian,-E4,normal
261.70,Ped1.9,Pedestrian,-E4,normal
261.70,Ped2.10,Pedestrian,-E6,normal
261.70,Ped2.8,Pedestrian,-E6,normal
261.70,Ped2.9,Pedestrian,-E6,normal
261.80,CyanCar.13,Vehicle,E4,normal
261.80,CyanCar.14,Vehicle,-E6,normal
261.80,RedCar.13,Vehicle,E6,normal
261.80,RedCar.14,Vehicle,-E4,normal
261.80,Ped1.10,Pedestrian,-E4,normal
261.80,Ped1.7,Pedestrian,-E4,normal
261.80,Ped1.8,Pedestrian,-E4,normal
261.80,Ped1.9,Pedestrian,-E4,normal
261.80,Ped2.10,Pedestrian,-E6,normal
261.80,Ped2.8,Pedestrian,-E6,normal
261.80,Ped2.9,Pedestrian,-E6,normal
261.90,CyanCar.13,Vehicle,E4,normal
261.90,CyanCar.14,Vehicle,-E6,normal
261.90,RedCar.13,Vehicle,E6,normal
261.90,RedCar.14,Vehicle,-E4,normal
261.90,Ped1.10,Pedestrian,-E4,normal
261.90,Ped1.7,Pedestrian,-E4,normal
261.90,Ped1.8,Pedestrian,-E4,normal
261.90,Ped1.9,Pedestrian,-E4,normal
261.90,Ped2.10,Pedestrian,-E6,normal
261.90,Ped2.8,Pedestrian,-E6,normal
261.90,Ped2.9,Pedestrian,-E6,normal
262.00,CyanCar.13,Vehicle,E4,normal
262.00,CyanCar.14,Vehicle,-E6,normal
262.00,RedCar.13,Vehicle,E6,normal
262.00,RedCar.14,Vehicle,-E4,normal
262.00,Ped1.10,Pedestrian,-E4,normal
262.00,Ped1.7,Pedestrian,-E4,normal
262.00,Ped1.8,Pedestrian,-E4,normal
262.00,Ped1.9,Pedestrian,-E4,normal
262.00,Ped2.10,Pedestrian,-E6,normal
262.00,Ped2.8,Pedestrian,-E6,normal
262.00,Ped2.9,Pedestrian,-E6,normal
262.10,CyanCar.13,Vehicle,E4,normal
262.10,CyanCar.14,Vehicle,-E6,normal
262.10,RedCar.13,Vehicle,E6,normal
262.10,RedCar.14,Vehicle,-E4,normal
262.10,Ped1.10,Pedestrian,-E4,normal
262.10,Ped1.7,Pedestrian,-E4,normal
262.10,Ped1.8,Pedestrian,-E4,normal
262.10,Ped1.9,Pedestrian,-E4,normal
262.10,Ped2.10,Pedestrian,-E6,normal
262.10,Ped2.8,Pedestrian,-E6,normal
262.10,Ped2.9,Pedestrian,-E6,normal
262.20,CyanCar.13,Vehicle,E4,normal
262.20,CyanCar.14,Vehicle,-E6,normal
262.20,RedCar.13,Vehicle,E6,normal
262.20,RedCar.14,Vehicle,-E4,normal
262.20,Ped1.10,Pedestrian,-E4,normal
262.20,Ped1.7,Pedestrian,-E4,normal
262.20,Ped1.8,Pedestrian,-E4,normal
262.20,Ped1.9,Pedestrian,-E4,normal
262.20,Ped2.10,Pedestrian,-E6,normal
262.20,Ped2.8,Pedestrian,-E6,normal
262.20,Ped2.9,Pedestrian,-E6,normal
262.30,CyanCar.13,Vehicle,E4,normal
262.30,CyanCar.14,Vehicle,-E6,normal
262.30,RedCar.13,Vehicle,E6,normal
262.30,RedCar.14,Vehicle,-E4,normal
262.30,Ped1.10,Pedestrian,-E4,normal
262.30,Ped1.7,Pedestrian,-E4,normal
262.30,Ped1.8,Pedestrian,-E4,normal
262.30,Ped1.9,Pedestrian,-E4,normal
262.30,Ped2.10,Pedestrian,-E6,normal
262.30,Ped2.8,Pedestrian,-E6,normal
262.30,Ped2.9,Pedestrian,-E6,normal
262.40,CyanCar.13,Vehicle,E4,normal
262.40,CyanCar.14,Vehicle,-E6,normal
262.40,RedCar.13,Vehicle,E6,normal
262.40,RedCar.14,Vehicle,-E4,normal
262.40,Ped1.10,Pedestrian,-E4,normal
262.40,Ped1.7,Pedestrian,-E4,normal
262.40,Ped1.8,Pedestrian,-E4,normal
262.40,Ped1.9,Pedestrian,-E4,normal
262.40,Ped2.10,Pedestrian,-E6,normal
262.40,Ped2.8,Pedestrian,-E6,normal
262.40,Ped2.9,Pedestrian,-E6,normal
262.50,CyanCar.13,Vehicle,E4,normal
262.50,CyanCar.14,Vehicle,-E6,normal
262.50,RedCar.13,Vehicle,E6,normal
262.50,RedCar.14,Vehicle,-E4,normal
262.50,Ped1.10,Pedestrian,-E4,normal
262.50,Ped1.7,Pedestrian,-E4,normal
262.50,Ped1.8,Pedestrian,-E4,normal
262.50,Ped1.9,Pedestrian,-E4,normal
262.50,Ped2.10,Pedestrian,-E6,normal
262.50,Ped2.8,Pedestrian,-E6,normal
262.50,Ped2.9,Pedestrian,-E6,normal
262.60,CyanCar.13,Vehicle,E4,normal
262.60,CyanCar.14,Vehicle,-E6,normal
262.60,RedCar.13,Vehicle,E6,normal
262.60,RedCar.14,Vehicle,-E4,normal
262.60,Ped1.10,Pedestrian,-E4,normal
262.60,Ped1.7,Pedestrian,-E4,normal
262.60,Ped1.8,Pedestrian,-E4,normal
